Africa/Johannesburg,Open,High,Low,Close,Volume
2026-06-15T00:00:00+02:00,4270.346,4302.224,4269.222,4300.882,1549
2026-06-15T00:05:00+02:00,4300.698,4308.995,4293.843,4306.680,1924
2026-06-15T00:10:00+02:00,4306.615,4306.615,4295.583,4299.802,1570
2026-06-15T00:15:00+02:00,4299.704,4305.166,4297.266,4305.101,1163
2026-06-15T00:20:00+02:00,4305.029,4306.238,4298.138,4298.304,853
2026-06-15T00:25:00+02:00,4298.403,4298.403,4283.682,4287.152,1665
2026-06-15T00:30:00+02:00,4287.097,4287.337,4280.291,4284.659,1338
2026-06-15T00:35:00+02:00,4284.298,4286.465,4281.417,4285.144,948
2026-06-15T00:40:00+02:00,4285.199,4288.708,4284.326,4285.317,676
2026-06-15T00:45:00+02:00,4284.999,4291.683,4284.789,4291.132,637
2026-06-15T00:50:00+02:00,4291.120,4291.879,4288.145,4291.099,548
2026-06-15T00:55:00+02:00,4290.776,4291.480,4285.593,4285.791,513
2026-06-15T01:00:00+02:00,4285.738,4287.403,4282.513,4284.869,843
2026-06-15T01:05:00+02:00,4284.559,4288.386,4282.172,4283.269,663
2026-06-15T01:10:00+02:00,4283.211,4284.521,4282.627,4282.836,473
2026-06-15T01:15:00+02:00,4283.141,4283.455,4281.156,4282.275,495
2026-06-15T01:20:00+02:00,4282.276,4283.830,4281.103,4282.886,456
2026-06-15T01:25:00+02:00,4283.140,4284.716,4282.294,4283.098,437
2026-06-15T01:30:00+02:00,4283.165,4286.180,4281.436,4284.454,509
2026-06-15T01:35:00+02:00,4284.458,4286.119,4283.288,4285.306,384
2026-06-15T01:40:00+02:00,4285.243,4285.613,4282.141,4284.842,470
2026-06-15T01:45:00+02:00,4284.911,4293.962,4284.044,4293.546,840
2026-06-15T01:50:00+02:00,4293.605,4294.808,4291.696,4292.913,542
2026-06-15T01:55:00+02:00,4292.888,4295.174,4292.433,4293.940,560
2026-06-15T02:00:00+02:00,4294.108,4295.989,4293.332,4294.611,915
2026-06-15T02:05:00+02:00,4294.386,4296.705,4293.563,4296.489,806
2026-06-15T02:10:00+02:00,4296.465,4301.124,4296.127,4299.766,1072
2026-06-15T02:15:00+02:00,4299.830,4304.325,4299.600,4304.325,1046
2026-06-15T02:20:00+02:00,4304.385,4307.844,4301.122,4306.059,946
