Africa/Johannesburg,Open,High,Low,Close,Volume
2026-04-05T23:05:00+02:00,1.31868,1.31884,1.3186200000000001,1.31884,24
2026-04-05T23:10:00+02:00,1.31885,1.3189,1.31878,1.3188900000000001,17
2026-04-05T23:15:00+02:00,1.3189,1.31893,1.31885,1.31887,30
2026-04-05T23:20:00+02:00,1.31888,1.3189600000000001,1.31888,1.3189600000000001,16
2026-04-05T23:25:00+02:00,1.3189600000000001,1.31903,1.3189600000000001,1.31903,13
2026-04-05T23:30:00+02:00,1.31904,1.31907,1.31897,1.31907,20
2026-04-05T23:35:00+02:00,1.31907,1.31908,1.31902,1.31906,24
2026-04-05T23:40:00+02:00,1.31906,1.31906,1.31879,1.31883,16
2026-04-05T23:45:00+02:00,1.31884,1.31891,1.31884,1.31891,11
2026-04-05T23:50:00+02:00,1.31891,1.31902,1.31877,1.31887,25
2026-04-05T23:55:00+02:00,1.31888,1.31891,1.31854,1.31885,42
