Africa/Johannesburg,Open,High,Low,Close,Volume
2026-05-21T00:00:00+02:00,77432.24,77432.24,77282.75,77356.53,288
2026-05-21T00:05:00+02:00,77349.39,77391.79,77235.45,77267.16,266
2026-05-21T00:10:00+02:00,77267.02,77326.33,77207.68,77301.88,231
2026-05-21T00:15:00+02:00,77300.79,77323.77,77161.37,77171.17,212
2026-05-21T00:20:00+02:00,77171.21,77291.61,77136.82,77276.05,241
2026-05-21T00:25:00+02:00,77277.22,77375.53,77262.74,77356.54,183
2026-05-21T00:30:00+02:00,77363.56,77432.94,77349.16,77395.99,192
2026-05-21T00:35:00+02:00,77390.54,77397.84,77304.74,77318.81,139
2026-05-21T00:40:00+02:00,77318.41,77380.31,77300.74,77371.38,116
2026-05-21T00:45:00+02:00,77366.39,77432.26,77366.39,77416.4,103
2026-05-21T00:50:00+02:00,77421.86,77428.41,77367.83,77380.4,124
2026-05-21T00:55:00+02:00,77380.41,77432.67,77380.41,77429.44,102
2026-05-21T01:00:00+02:00,77434.23,77434.23,77369.95,77375.46,120
2026-05-21T01:05:00+02:00,77376.64,77439.49,77354.93,77362.27,111
2026-05-21T01:10:00+02:00,77359.72,77392.22,77323.43,77387.37,130
2026-05-21T01:15:00+02:00,77378.53,77388.68,77300.87,77363.52,136
2026-05-21T01:20:00+02:00,77357.51,77381.19,77315.68,77337.83,110
2026-05-21T01:25:00+02:00,77337.73,77374.38,77304.06,77326.68,142
2026-05-21T01:30:00+02:00,77325.21,77373.53,77308.59,77370.64,143
2026-05-21T01:35:00+02:00,77368.04,77403.69,77347.24,77379.34,124
2026-05-21T01:40:00+02:00,77379.62,77413.35,77375.03,77395.28,96
2026-05-21T01:45:00+02:00,77398.39,77472.31,77373.6,77450.2,148
2026-05-21T01:50:00+02:00,77452.86,77470.25,77436.61,77465.97,99
2026-05-21T01:55:00+02:00,77464.38,77486.84,77438.95,77470.05,133
2026-05-21T02:00:00+02:00,77473.19,77567.9,77426.44,77567.9,209
2026-05-21T02:05:00+02:00,77567.76,77575.33,77467.77,77574.05,177
2026-05-21T02:10:00+02:00,77561.13,77613.32,77549.36,77592.51,142
2026-05-21T02:15:00+02:00,77594.04,77636.88,77521.96,77556.45,172
2026-05-21T02:20:00+02:00,77557.19,77630.83,77535.26,77630.83,133
2026-05-21T02:25:00+02:00,77622.39,77661.14,77604.16,77655.26,127
2026-05-21T02:30:00+02:00,77654.48,77671.68,77626.12,77667.39,131
2026-05-21T02:35:00+02:00,77667.3,77676.64,77618.1,77657.59,149
2026-05-21T02:40:00+02:00,77657.49,77672.29,77614.72,77664.59,133
2026-05-21T02:45:00+02:00,77661.46,77900.17,77661.46,77878.45,321
2026-05-21T02:50:00+02:00,77877.83,77999.55,77817.3,77941.57,297
2026-05-21T02:55:00+02:00,77941.42,77952.05,77862.54,77884.95,204
2026-05-21T03:00:00+02:00,77885.68,77930.39,77849.23,77914.53,197
2026-05-21T03:05:00+02:00,77916.28,77954.12,77851.68,77909.1,191
2026-05-21T03:10:00+02:00,77906.75,78073.9,77902.9,78049.43,220
2026-05-21T03:15:00+02:00,78061.77,78111.04,77811.86,77822.04,386
2026-05-21T03:20:00+02:00,77819.04,77871.36,77786.27,77824.72,194
2026-05-21T03:25:00+02:00,77831.51,77831.51,77740.34,77806.51,178
2026-05-21T03:30:00+02:00,77807.04,77818.46,77745.41,77815.65,154
2026-05-21T03:35:00+02:00,77815.31,77843.72,77736.01,77768.36,135
2026-05-21T03:40:00+02:00,77771.14,77896.73,77750.21,77819.4,164
2026-05-21T03:45:00+02:00,77819.44,77900.45,77819.31,77840.59,169
2026-05-21T03:50:00+02:00,77842.9,77872.73,77720.81,77754.68,167
2026-05-21T03:55:00+02:00,77752.65,77804.95,77751.17,77782.96,129
2026-05-21T04:00:00+02:00,77782.62,77839.89,77761.89,77814.49,134
