Africa/Johannesburg,Open,High,Low,Close,Volume
2026-09-16T00:00:00+02:00,0.7128,0.71322,0.7128,0.71307,85
2026-09-16T00:15:00+02:00,0.71306,0.71311,0.71306,0.71311,41
2026-09-16T00:30:00+02:00,0.71311,0.71311,0.71299,0.713,53
2026-09-16T00:45:00+02:00,0.713,0.713,0.71286,0.71286,56
2026-09-16T01:00:00+02:00,0.71286,0.71286,0.71265,0.71272,96
2026-09-16T01:15:00+02:00,0.71272,0.71283,0.71261,0.71264,98
2026-09-16T01:30:00+02:00,0.71264,0.71266,0.71239,0.71244,130
2026-09-16T01:45:00+02:00,0.71244,0.71261,0.71242,0.7125,130
2026-09-16T02:00:00+02:00,0.7125,0.71252,0.71202,0.71232,273
2026-09-16T02:15:00+02:00,0.71232,0.7127,0.71232,0.71269,243
2026-09-16T02:30:00+02:00,0.7127,0.71274,0.71239,0.71246,173
2026-09-16T02:45:00+02:00,0.71247,0.71269,0.71238,0.71266,246
2026-09-16T03:00:00+02:00,0.71266,0.7129,0.71259,0.71288,297
2026-09-16T03:15:00+02:00,0.71288,0.71294,0.71269,0.71269,239
2026-09-16T03:30:00+02:00,0.71269,0.71271,0.71239,0.71244,267
2026-09-16T03:45:00+02:00,0.71244,0.71253,0.71196,0.712,223
2026-09-16T04:00:00+02:00,0.71199,0.71231,0.71199,0.71213,260
2026-09-16T04:15:00+02:00,0.71213,0.7126,0.71213,0.71245,243
2026-09-16T04:30:00+02:00,0.71247,0.71284,0.71245,0.7125,301
2026-09-16T04:45:00+02:00,0.7125,0.71269,0.71244,0.71268,226
2026-09-16T05:00:00+02:00,0.71268,0.7128,0.71254,0.71257,243
2026-09-16T05:15:00+02:00,0.71257,0.71266,0.71238,0.71238,211
2026-09-16T05:30:00+02:00,0.71237,0.71249,0.71227,0.71245,190
2026-09-16T05:45:00+02:00,0.71245,0.71258,0.71237,0.71238,200
2026-09-16T06:00:00+02:00,0.71238,0.71274,0.71238,0.71269,155
2026-09-16T06:15:00+02:00,0.71269,0.71282,0.71257,0.71273,154
2026-09-16T06:30:00+02:00,0.71273,0.71293,0.71268,0.71274,121
2026-09-16T06:45:00+02:00,0.71274,0.71291,0.71269,0.7129,136
2026-09-16T07:00:00+02:00,0.7129,0.71306,0.71284,0.71292,224
2026-09-16T07:15:00+02:00,0.71292,0.71308,0.71291,0.71303,178
2026-09-16T07:30:00+02:00,0.71303,0.71318,0.71301,0.71316,200
2026-09-16T07:45:00+02:00,0.71316,0.71344,0.71312,0.71323,191
