Africa/Johannesburg,Open,High,Low,Close,Volume
2026-08-27T02:10:00+02:00,86.153,86.192,86.087,86.165,132
2026-08-27T02:15:00+02:00,86.166,86.237,86.134,86.167,147
2026-08-27T02:20:00+02:00,86.169,86.214,86.156,86.194,133
2026-08-27T02:25:00+02:00,86.192,86.192,86.095,86.095,139
2026-08-27T02:30:00+02:00,86.097,86.13,86.086,86.091,128
2026-08-27T02:35:00+02:00,86.089,86.126,86.075,86.097,101
2026-08-27T02:40:00+02:00,86.096,86.126,86.088,86.119,105
2026-08-27T02:45:00+02:00,86.116,86.252,86.116,86.209,137
2026-08-27T02:50:00+02:00,86.209,86.244,86.171,86.186,133
2026-08-27T02:55:00+02:00,86.188,86.411,86.144,86.324,267
2026-08-27T03:00:00+02:00,86.331,86.685,86.257,86.379,743
2026-08-27T03:05:00+02:00,86.372,86.448,86.291,86.417,452
2026-08-27T03:10:00+02:00,86.411,86.44,86.245,86.324,432
2026-08-27T03:15:00+02:00,86.328,86.518,86.232,86.51,366
2026-08-27T03:20:00+02:00,86.512,86.66,86.512,86.525,413
2026-08-27T03:25:00+02:00,86.52,86.596,86.509,86.541,262
2026-08-27T03:30:00+02:00,86.543,86.585,86.418,86.503,273
2026-08-27T03:35:00+02:00,86.503,86.503,86.299,86.328,252
2026-08-27T03:40:00+02:00,86.332,86.509,86.332,86.383,286
2026-08-27T03:45:00+02:00,86.38,86.386,86.33,86.333,212
2026-08-27T03:50:00+02:00,86.329,86.331,86.169,86.242,237
2026-08-27T03:55:00+02:00,86.241,86.257,86.139,86.189,202
2026-08-27T04:00:00+02:00,86.19,86.26,86.154,86.26,217
2026-08-27T04:05:00+02:00,86.26,86.266,86.176,86.25,192
2026-08-27T04:10:00+02:00,86.25,86.277,86.206,86.244,154
2026-08-27T04:15:00+02:00,86.244,86.244,86.146,86.233,121
2026-08-27T04:20:00+02:00,86.231,86.25,86.178,86.19,76
2026-08-27T04:25:00+02:00,86.19,86.19,86.122,86.163,118
2026-08-27T04:30:00+02:00,86.169,86.267,86.137,86.237,231
2026-08-27T04:35:00+02:00,86.236,86.283,86.2,86.219,223
2026-08-27T04:40:00+02:00,86.223,86.269,86.024,86.026,306
2026-08-27T04:45:00+02:00,86.027,86.136,85.993,86.035,274
2026-08-27T04:50:00+02:00,86.032,86.047,85.986,86.006,201
2026-08-27T04:55:00+02:00,86.014,86.04,85.928,85.93,187
2026-08-27T05:00:00+02:00,85.927,86.1,85.927,86.073,291
2026-08-27T05:05:00+02:00,86.073,86.235,86.063,86.221,237
2026-08-27T05:10:00+02:00,86.221,86.255,86.187,86.229,184
2026-08-27T05:15:00+02:00,86.228,86.231,86.189,86.195,152
2026-08-27T05:20:00+02:00,86.196,86.329,86.124,86.296,204
