Africa/Johannesburg,Open,High,Low,Close,Volume
2026-09-10T00:00:00+02:00,0.58358,0.58398,0.58358,0.5838,39
2026-09-10T00:05:00+02:00,0.5838,0.58388,0.5838,0.58387,12
2026-09-10T00:10:00+02:00,0.58387,0.58403,0.58386,0.58387,28
2026-09-10T00:15:00+02:00,0.58387,0.58401,0.58386,0.584,34
2026-09-10T00:20:00+02:00,0.584,0.58411,0.584,0.58409,31
2026-09-10T00:25:00+02:00,0.58409,0.58411,0.58405,0.58407,22
2026-09-10T00:30:00+02:00,0.58407,0.5841,0.58405,0.58407,17
2026-09-10T00:35:00+02:00,0.58407,0.58407,0.58403,0.58404,24
2026-09-10T00:40:00+02:00,0.58404,0.58418,0.58404,0.58415,24
2026-09-10T00:45:00+02:00,0.58415,0.58416,0.58414,0.58415,20
2026-09-10T00:50:00+02:00,0.58415,0.58416,0.58411,0.58411,26
2026-09-10T00:55:00+02:00,0.58411,0.58421,0.58408,0.58421,30
2026-09-10T01:00:00+02:00,0.58421,0.58421,0.58407,0.58416,43
2026-09-10T01:05:00+02:00,0.58416,0.58416,0.58412,0.58415,23
2026-09-10T01:10:00+02:00,0.58415,0.58426,0.58414,0.58425,23
2026-09-10T01:15:00+02:00,0.58425,0.58428,0.58424,0.58425,15
2026-09-10T01:20:00+02:00,0.58425,0.58427,0.58422,0.58423,31
2026-09-10T01:25:00+02:00,0.58423,0.58444,0.58423,0.58442,38
2026-09-10T01:30:00+02:00,0.58443,0.58443,0.58437,0.58437,17
2026-09-10T01:35:00+02:00,0.58437,0.5844,0.58437,0.58437,16
2026-09-10T01:40:00+02:00,0.58437,0.58448,0.58435,0.58448,28
2026-09-10T01:45:00+02:00,0.58448,0.58456,0.58437,0.58454,50
2026-09-10T01:50:00+02:00,0.58455,0.58462,0.58444,0.58444,51
2026-09-10T01:55:00+02:00,0.58445,0.58447,0.5843,0.58431,57
2026-09-10T02:00:00+02:00,0.58431,0.58432,0.58405,0.58408,108
2026-09-10T02:05:00+02:00,0.58409,0.58418,0.58391,0.58409,96
2026-09-10T02:10:00+02:00,0.58409,0.58437,0.58405,0.58437,81
2026-09-10T02:15:00+02:00,0.58437,0.58453,0.58429,0.58448,76
2026-09-10T02:20:00+02:00,0.58448,0.58467,0.58426,0.58466,118
2026-09-10T02:25:00+02:00,0.58467,0.58467,0.58434,0.58434,74
2026-09-10T02:30:00+02:00,0.58434,0.58442,0.58417,0.5843,89
2026-09-10T02:35:00+02:00,0.5843,0.58457,0.5843,0.58456,59
2026-09-10T02:40:00+02:00,0.58456,0.58463,0.58451,0.58459,56
2026-09-10T02:45:00+02:00,0.58459,0.58459,0.58442,0.58458,69
2026-09-10T02:50:00+02:00,0.58458,0.58469,0.5844,0.58456,112
2026-09-10T02:55:00+02:00,0.58458,0.58461,0.5844,0.58441,92
2026-09-10T03:00:00+02:00,0.58442,0.58468,0.58439,0.58468,115
2026-09-10T03:05:00+02:00,0.58467,0.58485,0.58463,0.58485,91
2026-09-10T03:10:00+02:00,0.58485,0.58488,0.58457,0.58478,71
2026-09-10T03:15:00+02:00,0.58478,0.58497,0.5847,0.58491,90
2026-09-10T03:20:00+02:00,0.58491,0.58492,0.58453,0.58453,88
2026-09-10T03:25:00+02:00,0.58453,0.58458,0.58433,0.58433,78
2026-09-10T03:30:00+02:00,0.58432,0.58467,0.58424,0.58461,142
2026-09-10T03:35:00+02:00,0.58461,0.58477,0.58451,0.58477,109
2026-09-10T03:40:00+02:00,0.58477,0.58479,0.58467,0.58469,82
2026-09-10T03:45:00+02:00,0.58469,0.58499,0.58466,0.58496,96
2026-09-10T03:50:00+02:00,0.58496,0.58521,0.58483,0.58515,101
2026-09-10T03:55:00+02:00,0.58514,0.58539,0.58514,0.58531,107
2026-09-10T04:00:00+02:00,0.58533,0.58533,0.58507,0.58509,96
2026-09-10T04:05:00+02:00,0.58509,0.58512,0.58493,0.58497,71
2026-09-10T04:10:00+02:00,0.58497,0.585,0.58485,0.58496,62
2026-09-10T04:15:00+02:00,0.58495,0.58499,0.58487,0.58497,71
2026-09-10T04:20:00+02:00,0.58497,0.58502,0.58488,0.58491,67
2026-09-10T04:25:00+02:00,0.58491,0.58493,0.58485,0.58485,45
2026-09-10T04:30:00+02:00,0.58485,0.58485,0.58457,0.58462,66
2026-09-10T04:35:00+02:00,0.58462,0.58478,0.58457,0.58478,58
2026-09-10T04:40:00+02:00,0.58478,0.58486,0.58471,0.58472,56
2026-09-10T04:45:00+02:00,0.58472,0.58495,0.58471,0.58493,64
2026-09-10T04:50:00+02:00,0.58493,0.58507,0.58486,0.58507,58
2026-09-10T04:55:00+02:00,0.58507,0.58513,0.58496,0.58513,64
2026-09-10T05:00:00+02:00,0.58513,0.58519,0.58496,0.58496,54
2026-09-10T05:05:00+02:00,0.58496,0.58496,0.58476,0.58484,49
2026-09-10T05:10:00+02:00,0.58484,0.58489,0.58466,0.58467,38
2026-09-10T05:15:00+02:00,0.58468,0.58484,0.58467,0.58484,41
2026-09-10T05:20:00+02:00,0.58485,0.585,0.58482,0.58498,56
2026-09-10T05:25:00+02:00,0.58497,0.58504,0.58486,0.5849,60
2026-09-10T05:30:00+02:00,0.5849,0.58501,0.58483,0.58498,61
2026-09-10T05:35:00+02:00,0.58498,0.58502,0.58492,0.58497,39
2026-09-10T05:40:00+02:00,0.58497,0.58503,0.58493,0.58503,30
2026-09-10T05:45:00+02:00,0.58503,0.58507,0.58492,0.58497,36
2026-09-10T05:50:00+02:00,0.58497,0.58497,0.58485,0.58488,24
2026-09-10T05:55:00+02:00,0.58488,0.58502,0.58486,0.58502,23
2026-09-10T06:00:00+02:00,0.58502,0.58503,0.58485,0.58497,46
2026-09-10T06:05:00+02:00,0.58497,0.58504,0.58496,0.58503,34
2026-09-10T06:10:00+02:00,0.58503,0.58511,0.58503,0.58505,38
2026-09-10T06:15:00+02:00,0.58505,0.58508,0.58505,0.58506,29
2026-09-10T06:20:00+02:00,0.58506,0.58506,0.58496,0.58498,27
2026-09-10T06:25:00+02:00,0.58498,0.58502,0.58497,0.58499,28
2026-09-10T06:30:00+02:00,0.58499,0.5851,0.58499,0.58499,37
2026-09-10T06:35:00+02:00,0.585,0.58506,0.58497,0.58501,40
2026-09-10T06:40:00+02:00,0.585,0.585,0.58483,0.58486,25
2026-09-10T06:45:00+02:00,0.58484,0.58484,0.58472,0.58477,22
2026-09-10T06:50:00+02:00,0.58477,0.58481,0.58466,0.58466,40
2026-09-10T06:55:00+02:00,0.58466,0.58476,0.58466,0.58476,36
2026-09-10T07:00:00+02:00,0.58476,0.58487,0.58472,0.58473,49
2026-09-10T07:05:00+02:00,0.58473,0.58474,0.58461,0.58462,45
2026-09-10T07:10:00+02:00,0.58463,0.58479,0.58462,0.58479,45
2026-09-10T07:15:00+02:00,0.58479,0.58481,0.58472,0.58477,39
2026-09-10T07:20:00+02:00,0.58477,0.58489,0.58477,0.58489,44
2026-09-10T07:25:00+02:00,0.58489,0.58499,0.58487,0.58498,41
2026-09-10T07:30:00+02:00,0.585,0.58508,0.58496,0.58501,78
2026-09-10T07:35:00+02:00,0.58501,0.58502,0.58482,0.58482,64
2026-09-10T07:40:00+02:00,0.58482,0.58499,0.58481,0.58497,61
2026-09-10T07:45:00+02:00,0.58498,0.58513,0.58498,0.58512,65
2026-09-10T07:50:00+02:00,0.58512,0.58525,0.58512,0.58525,69
2026-09-10T07:55:00+02:00,0.58525,0.58538,0.58524,0.58538,34
2026-09-10T08:00:00+02:00,0.58538,0.58549,0.58532,0.58542,81
2026-09-10T08:05:00+02:00,0.58541,0.58557,0.58533,0.58541,69
2026-09-10T08:10:00+02:00,0.58541,0.58545,0.58506,0.58506,77
2026-09-10T08:15:00+02:00,0.58506,0.58514,0.58501,0.58513,69
2026-09-10T08:20:00+02:00,0.58514,0.58514,0.58503,0.5851,56
2026-09-10T08:25:00+02:00,0.58511,0.58525,0.58511,0.58524,66
2026-09-10T08:30:00+02:00,0.58524,0.58537,0.58516,0.58536,76
2026-09-10T08:35:00+02:00,0.58534,0.58548,0.58533,0.58545,53
2026-09-10T08:40:00+02:00,0.58545,0.58547,0.58529,0.5853,75
