Africa/Johannesburg,Open,High,Low,Close,Volume
2026-08-25T00:00:00+02:00,4654.898,4660.743,4652.739,4658.533,1639
2026-08-25T00:15:00+02:00,4658.522,4659.548,4656.714,4657.887,909
2026-08-25T00:30:00+02:00,4657.736,4661.74,4657.085,4661.463,1071
2026-08-25T00:45:00+02:00,4661.661,4668.385,4660.841,4667.507,1195
2026-08-25T01:00:00+02:00,4667.562,4672.316,4666.738,4672.08,1544
2026-08-25T01:15:00+02:00,4672.174,4676.948,4669.004,4669.073,1612
2026-08-25T01:30:00+02:00,4669.056,4677.059,4667.454,4676.318,1852
2026-08-25T01:45:00+02:00,4676.563,4682.94,4674.817,4679.762,3031
2026-08-25T02:00:00+02:00,4679.802,4691.874,4675.281,4690.384,10225
2026-08-25T02:15:00+02:00,4690.341,4691.246,4676.529,4682.629,8135
2026-08-25T02:30:00+02:00,4682.578,4697.107,4681.634,4693.536,8588
2026-08-25T02:45:00+02:00,4693.361,4694.885,4683.733,4684.429,6336
2026-08-25T03:00:00+02:00,4684.568,4686.624,4670.818,4678.182,12522
2026-08-25T03:15:00+02:00,4678.199,4680.22,4664.014,4669.658,9768
2026-08-25T03:30:00+02:00,4669.577,4674.755,4666.531,4670.828,10016
2026-08-25T03:45:00+02:00,4670.741,4675.774,4656.377,4658.149,9938
2026-08-25T04:00:00+02:00,4658.053,4661.629,4638.114,4641.604,15113
2026-08-25T04:15:00+02:00,4641.793,4656.942,4640.764,4656.108,7624
2026-08-25T04:30:00+02:00,4656.067,4656.809,4630.875,4631.687,12437
2026-08-25T04:45:00+02:00,4631.622,4637.482,4617.73,4629.399,15109
2026-08-25T05:00:00+02:00,4629.458,4638.233,4622.032,4633.909,11195
2026-08-25T05:15:00+02:00,4633.876,4638.463,4631.876,4637.898,7429
2026-08-25T05:30:00+02:00,4637.744,4641.447,4633.913,4634.499,4357
2026-08-25T05:45:00+02:00,4634.459,4635.883,4631.284,4633.837,4120
2026-08-25T06:00:00+02:00,4633.465,4637.921,4630.696,4636.965,3849
2026-08-25T06:15:00+02:00,4637.168,4637.434,4628.826,4630.736,3733
2026-08-25T06:30:00+02:00,4631.019,4632.884,4623.592,4625.703,5920
2026-08-25T06:45:00+02:00,4625.757,4629.007,4623.918,4626.028,4897
2026-08-25T07:00:00+02:00,4625.665,4639.119,4623.849,4636.155,4593
