Africa/Johannesburg,Open,High,Low,Close,Volume
2026-06-04T00:00:00+02:00,7536.68,7543.62,7531.55,7539.97,844
2026-06-04T00:05:00+02:00,7540.29,7540.87,7535.67,7540.67,481
2026-06-04T00:10:00+02:00,7540.82,7541.3,7534.18,7538.56,530
2026-06-04T00:15:00+02:00,7538.6,7538.87,7532.87,7533.17,575
2026-06-04T00:20:00+02:00,7533.31,7538.04,7531.39,7534.92,460
2026-06-04T00:25:00+02:00,7534.87,7538.52,7534.87,7536.24,379
2026-06-04T00:30:00+02:00,7536.17,7539.62,7535.67,7539.07,445
2026-06-04T00:35:00+02:00,7539.3,7539.37,7534.46,7535.12,348
2026-06-04T00:40:00+02:00,7535.27,7537.32,7533.41,7535.73,366
2026-06-04T00:45:00+02:00,7535.46,7536.3,7532.16,7533.23,438
2026-06-04T00:50:00+02:00,7533.17,7533.44,7529.17,7533.08,513
2026-06-04T00:55:00+02:00,7532.93,7544.57,7532.21,7541.83,784
2026-06-04T01:00:00+02:00,7542.05,7543.02,7536.7,7537.66,493
2026-06-04T01:05:00+02:00,7537.62,7537.62,7533.17,7533.41,493
2026-06-04T01:10:00+02:00,7533.58,7536.08,7533.0,7535.52,322
2026-06-04T01:15:00+02:00,7535.77,7536.12,7530.9,7532.34,297
2026-06-04T01:20:00+02:00,7532.32,7533.46,7529.97,7530.57,322
2026-06-04T01:25:00+02:00,7530.51,7533.74,7530.11,7532.84,351
2026-06-04T01:30:00+02:00,7533.08,7535.52,7528.41,7528.83,459
2026-06-04T01:35:00+02:00,7528.82,7529.59,7527.67,7528.92,339
2026-06-04T01:40:00+02:00,7529.08,7531.4,7528.45,7529.24,277
2026-06-04T01:45:00+02:00,7529.39,7530.69,7527.74,7529.99,512
2026-06-04T01:50:00+02:00,7529.77,7536.07,7529.24,7535.92,471
2026-06-04T01:55:00+02:00,7536.07,7536.56,7532.38,7532.82,406
2026-06-04T02:00:00+02:00,7532.72,7541.82,7530.12,7539.87,1529
2026-06-04T02:05:00+02:00,7539.74,7541.51,7537.91,7539.69,771
2026-06-04T02:10:00+02:00,7539.51,7541.38,7537.17,7538.17,632
2026-06-04T02:15:00+02:00,7538.28,7542.32,7533.7,7539.42,724
2026-06-04T02:20:00+02:00,7539.37,7540.58,7536.17,7537.24,521
2026-06-04T02:25:00+02:00,7537.3,7539.54,7536.74,7538.93,438
2026-06-04T02:30:00+02:00,7538.76,7546.24,7538.45,7545.65,647
2026-06-04T02:35:00+02:00,7545.74,7547.42,7541.04,7542.04,620
2026-06-04T02:40:00+02:00,7542.19,7545.35,7541.49,7545.35,511
2026-06-04T02:45:00+02:00,7545.22,7545.49,7542.5,7543.72,454
2026-06-04T02:50:00+02:00,7543.87,7545.37,7540.97,7545.12,399
2026-06-04T02:55:00+02:00,7544.99,7545.69,7542.49,7545.29,383
2026-06-04T03:00:00+02:00,7545.07,7547.12,7544.3,7545.74,559
2026-06-04T03:05:00+02:00,7545.74,7547.63,7545.24,7547.53,451
2026-06-04T03:10:00+02:00,7547.68,7549.93,7546.53,7548.2,534
2026-06-04T03:15:00+02:00,7548.03,7548.22,7543.03,7543.34,568
2026-06-04T03:20:00+02:00,7543.44,7546.16,7543.24,7543.24,491
2026-06-04T03:25:00+02:00,7543.24,7545.24,7541.79,7544.15,442
2026-06-04T03:30:00+02:00,7544.4,7549.67,7544.29,7548.03,566
2026-06-04T03:35:00+02:00,7548.18,7549.7,7546.01,7546.29,529
2026-06-04T03:40:00+02:00,7546.44,7546.7,7542.05,7543.29,433
2026-06-04T03:45:00+02:00,7543.45,7544.4,7540.54,7543.32,479
2026-06-04T03:50:00+02:00,7543.44,7543.49,7535.74,7536.44,648
2026-06-04T03:55:00+02:00,7536.29,7539.64,7535.99,7539.64,508
2026-06-04T04:00:00+02:00,7539.89,7540.18,7535.54,7536.03,556
2026-06-04T04:05:00+02:00,7535.99,7538.34,7534.7,7534.99,533
2026-06-04T04:10:00+02:00,7534.74,7535.35,7531.94,7531.94,626
2026-06-04T04:15:00+02:00,7532.04,7532.04,7525.82,7529.58,696
2026-06-04T04:20:00+02:00,7529.64,7533.39,7528.96,7531.79,532
2026-06-04T04:25:00+02:00,7531.85,7535.59,7531.75,7533.59,415
2026-06-04T04:30:00+02:00,7533.62,7533.84,7529.62,7530.7,548
2026-06-04T04:35:00+02:00,7530.82,7532.81,7530.14,7532.14,414
2026-06-04T04:40:00+02:00,7532.0,7534.34,7531.94,7532.93,300
2026-06-04T04:45:00+02:00,7533.1,7537.99,7532.93,7537.29,308
2026-06-04T04:50:00+02:00,7537.41,7538.24,7534.54,7535.29,339
2026-06-04T04:55:00+02:00,7535.41,7535.54,7533.3,7534.04,289
2026-06-04T05:00:00+02:00,7534.16,7536.79,7533.27,7536.74,423
2026-06-04T05:05:00+02:00,7536.97,7538.04,7536.34,7537.59,277
2026-06-04T05:10:00+02:00,7537.74,7539.49,7536.58,7537.08,254
2026-06-04T05:15:00+02:00,7537.05,7540.04,7537.05,7540.04,248
2026-06-04T05:20:00+02:00,7539.97,7539.97,7538.59,7539.29,199
2026-06-04T05:25:00+02:00,7539.41,7541.53,7538.83,7541.24,224
2026-06-04T05:30:00+02:00,7541.29,7543.75,7541.29,7543.29,302
2026-06-04T05:35:00+02:00,7543.14,7543.25,7540.54,7542.04,322
2026-06-04T05:40:00+02:00,7542.04,7542.24,7538.36,7539.04,275
2026-06-04T05:45:00+02:00,7538.92,7539.24,7537.34,7538.05,293
2026-06-04T05:50:00+02:00,7537.9,7541.32,7537.83,7540.37,287
2026-06-04T05:55:00+02:00,7540.24,7543.86,7540.23,7543.64,237
2026-06-04T06:00:00+02:00,7543.67,7544.14,7541.26,7543.03,279
2026-06-04T06:05:00+02:00,7542.9,7544.19,7542.62,7542.93,185
2026-06-04T06:10:00+02:00,7542.94,7546.14,7542.94,7546.09,193
2026-06-04T06:15:00+02:00,7546.05,7546.59,7543.76,7545.54,241
2026-06-04T06:20:00+02:00,7545.64,7546.69,7544.97,7546.25,138
2026-06-04T06:25:00+02:00,7546.19,7546.69,7544.79,7545.15,208
2026-06-04T06:30:00+02:00,7544.98,7547.87,7543.81,7546.19,283
2026-06-04T06:35:00+02:00,7546.19,7547.15,7544.49,7545.57,327
2026-06-04T06:40:00+02:00,7545.49,7547.39,7545.21,7547.24,238
2026-06-04T06:45:00+02:00,7547.37,7547.61,7544.62,7545.39,204
2026-06-04T06:50:00+02:00,7545.25,7546.65,7544.94,7546.24,207
2026-06-04T06:55:00+02:00,7546.39,7546.44,7544.27,7545.29,170
2026-06-04T07:00:00+02:00,7545.19,7545.71,7542.59,7542.86,309
2026-06-04T07:05:00+02:00,7543.0,7544.17,7539.13,7539.14,418
2026-06-04T07:10:00+02:00,7539.07,7541.0,7537.47,7540.99,424
2026-06-04T07:15:00+02:00,7541.04,7543.24,7539.38,7541.63,373
2026-06-04T07:20:00+02:00,7541.74,7541.74,7539.08,7539.34,365
